XPOS	YPOS
62624	85760
62784	85824
62560	85920
62464	85984
62720	85984
63296	85792
63424	85856
63232	85920
63360	85984
63488	85952
62368	86208
62176	86272
62112	86336
62240	86368
62400	86400
62048	86432
62176	86464
62112	86528
62016	86560
62656	86112
62880	86240
62496	86272
62688	86432
62912	86656
62688	86880
62624	86944
62752	86944
63168	86048
63456	86112
63264	86176
63360	86304
63136	86432
63232	86912
63488	86368
63488	87008
62560	87040
62688	87040
62624	87104
63072	87072
63360	87104
63200	87168
62976	87200
63232	87328
63136	87392
63296	87424
63072	87488
63232	87488
63136	87552
63424	87680
63616	87104
63712	87232
63520	87264
63808	87328
63648	87392
63552	87552
63488	87616
