XPOS	YPOS
54720	96896
54592	97024
54496	97152
54688	97152
54368	97216
54592	97248
54816	96800
54880	96864
54944	96928
54784	96960
54848	97024
55264	97024
55424	96832
55488	96896
55360	96928
55424	97024
55328	97088
55744	97184
55456	97248
55680	97248
55808	97120
55904	97184
55840	97216
54176	97408
54240	97536
54272	97312
54432	97376
54336	97472
54496	97568
54368	97632
54272	97696
54560	97696
54496	97792
54688	97792
54400	97888
54752	97888
54624	97920
54496	98016
54720	98016
55040	97280
54848	97472
55232	97472
55008	97664
54848	97952
55040	98080
54816	98112
54944	98144
55104	98144
55168	98240
55616	97312
55712	97344
55520	97472
55680	97504
55616	97632
55456	97760
55392	97856
55520	97856
55456	97952
55808	97280
55008	98304
55104	98304
55232	98336
54880	98368
55168	98368
55232	98432
55296	98400
