XPOS	YPOS
67776	105568
67776	105600
67776	105632
67776	105664
67776	105696
67808	105632
67808	105664
67808	105696
67744	105632
67744	105664
67744	105664
67744	105696
67808	105600
67840	105632
67840	105664
67840	105696
67904	105696
67872	105664
67872	105696
67872	105728
67840	105728
67904	105728
67904	105760
67904	105792
67936	105792
67936	105760
67936	105728
67968	105824
67872	105760
67968	105792
67936	105824
67968	105856
67936	105856
67968	105888
68000	105888
68000	105856
68000	105824
68032	105824
68032	105856
68032	105888
68000	105920
68032	105920
67744	105600
68064	105856
68064	105888
68064	105920
68064	105824
67968	105920
