XPOS	YPOS
53408	125824
53536	125920
53376	125984
53504	126080
53344	126176
53472	126240
54752	124576
54816	124224
54944	124320
54784	124384
54912	124480
54880	124640
55488	119456
55616	119552
55456	119616
55584	119712
55424	119808
55552	119872
55456	122304
55584	122400
55424	122464
55552	122560
55392	122656
55520	122720
55680	125888
55648	126048
55776	126144
55616	126240
55744	126304
55392	129824
55520	129920
55360	129984
55488	130080
55328	130176
55456	130240
56288	118656
56256	118816
56224	119008
55808	125984
56416	118752
56384	118912
56352	119072
56544	123552
56672	123648
56512	123712
56640	123808
56480	123904
56608	123968
56960	127168
57088	127264
56928	127328
57056	127424
56896	127520
57024	127584
57792	121280
57760	121440
57728	121632
58112	118624
58048	118752
58112	118912
58240	118784
58272	118944
58336	119872
57920	121376
57888	121536
57856	121696
58176	125248
58304	125344
58144	125408
58272	125504
58112	125600
58240	125664
58400	119744
58400	120032
58528	119904
58560	120064
59168	121760
59168	122048
59296	121920
59328	122080
59104	121888
59104	123200
59232	123296
59072	123360
59200	123456
59040	123552
59168	123616
