XPOS	YPOS
66720	108096
66720	108128
66720	108160
66720	108192
66752	108192
66752	108160
66752	108128
66752	108096
66784	108096
66784	108128
66784	108160
66784	108192
66816	108128
66816	108160
66816	108192
66816	108224
66848	108160
66848	108192
66848	108224
66880	108256
66912	108256
66880	108224
66880	108192
66912	108224
66912	108288
66944	108320
66912	108320
66944	108256
66944	108288
66976	108288
66976	108320
66944	108352
66976	108352
66976	108384
67008	108320
67008	108352
67008	108384
66880	108288
66848	108256
