XPOS	YPOS
47456	75616
47872	74944
47712	75104
47616	75424
48000	75424
47840	75648
48160	75232
48448	75520
48256	75712
48640	75552
47680	75840
48096	75872
47904	76032
48000	76384
48000	76672
48576	75840
48384	76000
48576	76256
48384	76320
48384	76640
48576	76640
47968	77248
48096	77440
48384	76960
48544	77152
48416	77248
48448	77568
48224	77696
48032	78336
47808	78400
47904	78496
48096	78560
48000	78688
48128	78144
48576	78144
48416	78208
48224	78400
48512	78528
48352	78656
48224	78784
48640	78432
48928	78688
48768	78784
48608	78880
48128	78912
48448	79008
48320	79136
48544	79360
48992	79008
48832	79104
48704	79232
49120	79392
48928	79488
48768	79616
49152	78880
49440	79104
49280	79296
49536	79648
49344	79776
49696	78880
49952	79072
49696	79392
50112	79520
50656	79104
50240	79264
50528	79392
50464	79680
50816	79488
50720	79808
48928	80064
49152	79904
49568	80384
50080	80032
49984	80224
50272	80192
50464	80384
50176	80416
50336	80576
51040	79904
50880	80160
50976	80512
51040	80832
49344	80960
50080	80992
49728	81216
50112	81280
49984	81728
50304	81344
50560	81440
50240	81664
50496	81824
50848	80992
50688	81152
51072	81152
50944	81408
50816	81664
50144	81952
50368	82080
50560	82272
50688	81984
50752	82336
