XPOS	YPOS
38752	99360
38784	99360
38752	99392
38784	99392
38816	99392
38752	99424
38784	99424
38816	99424
38848	99424
38784	99456
38816	99456
38848	99456
38880	99456
38816	99488
38848	99488
38880	99488
38848	99520
38880	99520
38912	99488
38912	99520
38944	99520
38976	99520
38976	99552
39168	99776
39200	99776
39200	99808
39200	99840
39232	99840
39232	99872
39264	99872
39232	99904
39264	99904
39296	99904
39264	99936
39296	99936
39328	99936
39296	99968
39328	99968
39360	99968
39328	100000
39360	100000
