XPOS	YPOS
48768	77824
48800	77824
48736	77856
48768	77856
48800	77856
48832	77856
48800	77888
48832	77888
48864	77888
48832	77920
48864	77920
48896	77920
48864	77952
48896	77952
48928	77952
48896	77984
48928	77984
48960	77984
48928	78016
48960	78016
48992	78016
48960	78048
48992	78048
49024	78048
49120	78176
49152	78176
49184	78176
49152	78208
49184	78208
49216	78208
49184	78240
49216	78240
49248	78240
49216	78272
49248	78272
49280	78272
49248	78304
49280	78304
49312	78304
49280	78336
49312	78336
49344	78336
49312	78368
49344	78368
49344	78400
49344	78432
