XPOS	YPOS
43936	106080
43872	106112
43808	106176
43744	106240
43904	106240
43840	106304
44416	105792
44512	105792
44416	105920
44832	106080
44928	106176
44768	106240
44896	106336
45024	106432
45056	106304
42464	107456
42912	107008
42784	107072
42656	107232
42560	107328
43200	106656
43104	106784
43008	106848
43328	107136
43264	107296
43168	107360
43072	107488
44256	106816
44192	106880
44320	106912
44256	106976
44352	107008
44320	107072
44960	107456
45248	106784
45152	106816
45216	106912
45120	106976
45184	107040
45088	107072
41920	107840
41856	107872
41824	107936
41888	107936
41792	108000
42368	107552
42368	108064
42464	108096
42368	108192
42304	108224
42240	108288
42336	108320
43008	107584
44000	108064
44160	107776
44288	107872
44064	107904
44192	108000
44384	108000
44128	108128
44288	108128
44224	108288
44896	107552
44832	107648
44992	107648
44928	107744
45024	107840
45056	107552
45152	107648
45504	107712
45088	107744
45440	107776
45536	107808
45472	107872
45536	108416
45536	108480
45088	108512
45568	107648
45600	108128
45696	108192
45568	108224
45632	108256
45568	108320
45632	108384
45632	108512
41440	108576
41376	108704
41344	108864
41440	108864
41536	108608
41472	108736
45024	108640
45024	108832
44672	109504
45152	108640
45088	108736
45376	109280
45472	109280
45440	109408
45344	109472
45408	109504
44192	110432
44288	110496
44128	110528
44672	109664
44576	109728
44672	109856
44576	109888
44608	110048
45024	110080
44864	110560
45376	109632
45120	109888
45088	109984
43744	110880
43808	110912
43680	110976
43744	111008
43616	111072
43680	111104
44064	110592
44192	110592
44128	110656
44256	111136
44320	111200
44192	111264
44256	111328
44128	111392
44192	111456
44800	110592
44768	110688
44704	110816
42912	111840
43008	111808
43104	111840
43008	111936
43104	111968
43712	111680
43648	111744
43776	111744
43712	111808
43648	111840
