XPOS	YPOS
36736	91008
36704	91040
36736	91040
36768	91040
36704	91072
36736	91072
36768	91072
36800	91072
36736	91104
36768	91104
36800	91104
36832	91104
36800	91136
36832	91136
36832	91168
36864	91136
36864	91168
36896	91168
36928	91168
36864	91200
36896	91200
36928	91200
36960	91200
36896	91232
36928	91232
36960	91232
36928	91264
36960	91264
36928	91296
36960	91296
37312	91456
37280	91488
37312	91488
37280	91520
37312	91520
37344	91520
37280	91552
37312	91552
37344	91552
37344	91584
37376	91552
37376	91584
37408	91584
37440	91584
37376	91616
37408	91616
37440	91616
37472	91616
37504	91616
37408	91648
37440	91648
37472	91648
37504	91648
37536	91648
37440	91680
37472	91680
37504	91680
37536	91680
37504	91712
38944	93472
38976	93472
38944	93504
38976	93504
39008	93504
39040	93504
38944	93536
38976	93536
39008	93536
39040	93536
39008	93568
39040	93568
39072	93568
39104	93568
39040	93600
39072	93600
39104	93600
39136	93600
39168	93600
39072	93632
39104	93632
39136	93632
39168	93632
39200	93632
39104	93664
39136	93664
39168	93664
39200	93664
39136	93696
39168	93696
39200	93696
39168	93728
39488	94592
39456	94624
39488	94624
39520	94624
39456	94656
39488	94656
39520	94656
39456	94688
39488	94688
39520	94688
39552	94688
39488	94720
39520	94720
39552	94720
39520	94752
39552	94752
39584	94752
39616	94752
39648	94752
39584	94784
39616	94784
39648	94784
39680	94784
39616	94816
39648	94816
39680	94816
39712	94816
39648	94848
39680	94848
39712	94848
39680	94880
39712	94880
39712	94912
42592	99456
42528	99488
42560	99488
42592	99488
42624	99488
42528	99520
42560	99520
42592	99520
42624	99520
42656	99520
42592	99552
42624	99552
42656	99552
42688	99552
42624	99584
42656	99584
42688	99584
42720	99584
42752	99584
42688	99616
42720	99616
42752	99616
42784	99616
42720	99648
42752	99648
42784	99648
42720	99680
42752	99680
42784	99680
42752	99712
43168	100128
43200	100128
43136	100160
43168	100160
43200	100160
43232	100160
43136	100192
43168	100192
43200	100192
43232	100192
43264	100192
43200	100224
43232	100224
43264	100224
43296	100224
43264	100256
43296	100256
43328	100256
43360	100256
43296	100288
43328	100288
43360	100288
43328	100320
43360	100320
43328	100352
43360	100352
43360	100384
