XPOS	YPOS
45536	77952
45568	77856
45600	77856
45632	77856
45568	77888
45600	77888
45632	77888
45664	77888
45568	77920
45600	77920
45632	77920
45664	77920
45696	77920
45568	77952
45600	77952
45632	77952
45664	77952
45696	77952
45728	77952
45664	77984
45696	77984
45728	77984
45760	77984
45696	78016
45728	78016
45760	78016
45792	78016
45728	78048
45760	78048
45792	78048
45824	78048
45760	78080
45792	78080
45760	78112
45792	78112
45824	78112
48608	78464
48576	78496
48608	78496
48576	78528
48608	78528
48576	78560
48608	78560
48768	78272
48800	78272
48768	78304
48800	78304
48736	78336
48768	78336
48800	78336
48704	78368
48736	78368
48768	78368
48800	78368
48672	78400
48704	78400
48736	78400
48768	78400
48640	78432
48672	78432
48704	78432
48640	78464
48672	78464
48704	78464
48640	78496
48672	78496
47296	79296
47328	79296
47360	79296
47392	79296
47424	79296
47456	79296
47488	79296
47520	79296
47552	79296
47584	79296
47264	79328
47296	79328
47328	79328
47360	79328
47392	79328
47424	79328
47456	79328
47488	79328
47520	79328
47552	79328
47584	79328
47264	79360
47296	79360
47328	79360
47360	79360
47392	79360
47424	79360
47456	79360
47488	79360
47520	79360
47552	79360
47584	79360
47616	79296
47648	79296
47680	79296
47616	79328
47648	79328
47680	79328
47712	79328
47616	79360
47648	79360
47680	79360
47712	79360
