XPOS	YPOS
45440	78208
45248	78464
45536	78560
45088	78784
48800	78784
48992	78816
45024	79136
45376	79040
45440	79296
45152	79456
45376	79680
45600	79584
45856	79840
47392	79744
47712	79840
49120	79040
48864	79232
49056	79520
49312	79168
49504	79552
49216	79712
45728	80064
45984	80160
46272	80320
46176	80800
47488	80288
47488	80864
47776	80288
47776	80736
49440	80032
49600	80256
49792	79936
49888	80480
49728	80672
49952	80864
44512	81152
44800	81024
44800	81504
44544	81728
44928	81888
45344	81120
45120	81440
45440	81664
45728	81664
46016	81664
46432	81088
46112	81344
46432	81504
47392	81312
47168	81600
47520	81760
47744	81248
47776	81728
49728	81152
50016	81248
49824	81472
50048	81824
44736	82240
44992	82304
44928	82848
45184	82816
45952	82144
45696	82176
46272	81952
47136	82144
47360	82144
47232	82560
47552	82624
47968	82208
47712	82304
48160	81984
48416	82176
48160	82432
48448	82592
48704	82496
49824	82080
50048	82336
49792	82528
45088	83296
45280	83328
45248	83616
45440	83680
47296	83008
47584	83520
47680	83072
47872	83584
48992	82944
48672	83040
48928	83424
49632	83296
49152	83456
49440	83808
49952	83008
50016	83488
49760	83648
45440	84128
45344	84864
45632	84192
45600	84576
45664	84832
45984	84928
47584	84000
47392	84448
47424	84928
47840	84064
47680	84384
47776	84672
49920	83968
49696	84160
49984	84320
49760	84672
49984	84896
45280	85216
45472	85504
45696	85216
45920	85440
45568	85696
46112	85056
47584	85312
47328	85344
47456	85632
47296	85696
47424	85888
49632	85632
49696	85184
49856	85504
