TRAPX	TRAPY
54048	106304
54048	106336
54080	106304
54080	106336
54080	106368
54080	106400
54080	106432
54080	106464
54112	106336
54112	106368
54112	106400
54112	106432
54112	106464
54112	106496
54144	106464
54144	106496
54144	106528
54144	106560
54144	106592
54144	106624
54144	106656
54144	106688
54144	106720
54144	106752
54144	106784
54144	106816
54144	106848
54144	106880
54144	106912
54144	106944
54144	106976
54176	106528
54176	106560
54176	106592
54176	106624
54176	106656
54176	106688
54176	106720
54176	106752
54176	106784
54176	106816
54176	106848
54176	106880
54176	106912
54176	106944
54176	106976
